street_name,house_number,residential_location,location_factor
Mariannenstraße,80,gute Lage,1.051
Mariannenstraße,81,einfache Lage,0.976
Mariannenstraße,82,gute Lage,1.051
Mariannenstraße,83,einfache Lage,0.976
Mariannenstraße,84,gute Lage,1.051
Mariannenstraße,85,einfache Lage,0.976
Mariannenstraße,86,gute Lage,1.051
Mariannenstraße,87,einfache Lage,0.976
Mariannenstraße,88,gute Lage,1.051
Mariannenstraße,89,einfache Lage,0.976
Mariannenstraße,90,gute Lage,1.051
Mariannenstraße,91,einfache Lage,0.976
Mariannenstraße,92,einfache Lage,0.976
Mariannenstraße,93,einfache Lage,0.976
Mariannenstraße,94,einfache Lage,0.976
Mariannenstraße,95,einfache Lage,0.976
Mariannenstraße,96,einfache Lage,0.976
Mariannenstraße,97,einfache Lage,0.976
Mariannenstraße,98,einfache Lage,0.976
Mariannenstraße,99,einfache Lage,0.976
Mariannenstraße,100,einfache Lage,0.976
Mariannenstraße,101,einfache Lage,0.976
Mariannenstraße,102,einfache Lage,0.976
Mariannenstraße,103,einfache Lage,0.976
Mariannenstraße,104,einfache Lage,0.976
Mariannenstraße,105,einfache Lage,0.976
Mariannenstraße,106,einfache Lage,0.976
Mariannenstraße,107,einfache Lage,0.976
Mariannenstraße,108,einfache Lage,0.976
Mariannenstraße,109,einfache Lage,0.976
Mariannenstraße,110,einfache Lage,0.976
Mariannenstraße,111,einfache Lage,0.976
Mariannenstraße,112,einfache Lage,0.976
Mariannenstraße,113,einfache Lage,0.976
Mariannenstraße,114,einfache Lage,0.976
Mariannenstraße,115,einfache Lage,0.976
Mariannenstraße,116,einfache Lage,0.976
Mariannenstraße,117,einfache Lage,0.976
Mariannenstraße,118,einfache Lage,0.976
Mariannenstraße,119,einfache Lage,0.976
Mariannenstraße,121,einfache Lage,0.976
Ludwigstraße,2,mittlere Lage,1.0
Ludwigstraße,4,mittlere Lage,1.0
Ludwigstraße,5,mittlere Lage,1.0
Ludwigstraße,6,mittlere Lage,1.0
Ludwigstraße,7,mittlere Lage,1.0
Ludwigstraße,8,mittlere Lage,1.0
Ludwigstraße,9,mittlere Lage,1.0
Ludwigstraße,10,mittlere Lage,1.0
Ludwigstraße,11,mittlere Lage,1.0
Ludwigstraße,12,mittlere Lage,1.0
Ludwigstraße,12B,mittlere Lage,1.0
Ludwigstraße,13,mittlere Lage,1.0
Ludwigstraße,14,mittlere Lage,1.0
Ludwigstraße,15,mittlere Lage,1.0
Ludwigstraße,16,mittlere Lage,1.0
Ludwigstraße,18,mittlere Lage,1.0
Ludwigstraße,20,mittlere Lage,1.0
Ludwigstraße,27,gute Lage,1.051
Ludwigstraße,29,gute Lage,1.051
Ludwigstraße,30,gute Lage,1.051
Ludwigstraße,31,gute Lage,1.051
Ludwigstraße,32,gute Lage,1.051
Ludwigstraße,33,gute Lage,1.051
Ludwigstraße,34,gute Lage,1.051
Ludwigstraße,35,gute Lage,1.051
Ludwigstraße,36,gute Lage,1.051
Ludwigstraße,37,gute Lage,1.051
Ludwigstraße,38,gute Lage,1.051
Ludwigstraße,39,gute Lage,1.051
Ludwigstraße,40,gute Lage,1.051
Ludwigstraße,41,gute Lage,1.051
Ludwigstraße,42,gute Lage,1.051
Ludwigstraße,43,gute Lage,1.051
Ludwigstraße,45,gute Lage,1.051
Ludwigstraße,47,gute Lage,1.051
Ludwigstraße,48,gute Lage,1.051
Ludwigstraße,49,gute Lage,1.051
Ludwigstraße,50,mittlere Lage,1.0
Ludwigstraße,51,gute Lage,1.051
Ludwigstraße,52,mittlere Lage,1.0
Ludwigstraße,53,gute Lage,1.051
Ludwigstraße,54,mittlere Lage,1.0
Ludwigstraße,55,gute Lage,1.051
Ludwigstraße,56,mittlere Lage,1.0
Ludwigstraße,57,gute Lage,1.051
Ludwigstraße,58,mittlere Lage,1.0
Ludwigstraße,60,mittlere Lage,1.0
Ludwigstraße,62,mittlere Lage,1.0
Ludwigstraße,64,mittlere Lage,1.0
Ludwigstraße,65,gute Lage,1.051
Ludwigstraße,66,mittlere Lage,1.0
Ludwigstraße,67,gute Lage,1.051
Ludwigstraße,68,mittlere Lage,1.0
Ludwigstraße,69,gute Lage,1.051
Ludwigstraße,70,einfache Lage,0.976
Ludwigstraße,71,gute Lage,1.051
Ludwigstraße,72,einfache Lage,0.976
Ludwigstraße,73,gute Lage,1.051
Ludwigstraße,74,einfache Lage,0.976
Ludwigstraße,75,gute Lage,1.051
Ludwigstraße,76,gute Lage,1.051
Ludwigstraße,77,gute Lage,1.051
Ludwigstraße,78,gute Lage,1.051
Ludwigstraße,79,gute Lage,1.051
Ludwigstraße,80,gute Lage,1.051
Ludwigstraße,81,gute Lage,1.051
Ludwigstraße,82,gute Lage,1.051
Ludwigstraße,83,gute Lage,1.051
Ludwigstraße,84,gute Lage,1.051
Ludwigstraße,85,gute Lage,1.051
Ludwigstraße,86,gute Lage,1.051
Ludwigstraße,87,gute Lage,1.051
Ludwigstraße,88,gute Lage,1.051
Ludwigstraße,89,gute Lage,1.051
Ludwigstraße,90,gute Lage,1.051
Ludwigstraße,90A,gute Lage,1.051
Ludwigstraße,91,gute Lage,1.051
Ludwigstraße,92,einfache Lage,0.976
Ludwigstraße,93,gute Lage,1.051
Ludwigstraße,94,einfache Lage,0.976
Ludwigstraße,95,gute Lage,1.051
Ludwigstraße,96,einfache Lage,0.976
Ludwigstraße,97,gute Lage,1.051
Ludwigstraße,98,einfache Lage,0.976
Ludwigstraße,99,gute Lage,1.051
Ludwigstraße,100,einfache Lage,0.976
Ludwigstraße,101,gute Lage,1.051
Ludwigstraße,102,einfache Lage,0.976
Ludwigstraße,103,gute Lage,1.051
Ludwigstraße,104,einfache Lage,0.976
Ludwigstraße,105,gute Lage,1.051
Ludwigstraße,106,einfache Lage,0.976
Ludwigstraße,107,gute Lage,1.051
Ludwigstraße,108,einfache Lage,0.976
Ludwigstraße,109,gute Lage,1.051
Ludwigstraße,110,einfache Lage,0.976
Ludwigstraße,111,gute Lage,1.051
Ludwigstraße,112,einfache Lage,0.976
Ludwigstraße,113,einfache Lage,0.976
Ludwigstraße,115,einfache Lage,0.976
Ludwigstraße,117,einfache Lage,0.976
Ludwigstraße,119,einfache Lage,0.976
Ludwigstraße,121,einfache Lage,0.976
Ludwigstraße,123,einfache Lage,0.976
Ludwigstraße,125,einfache Lage,0.976
Ludwigstraße,127,einfache Lage,0.976
Ludwigstraße,129,einfache Lage,0.976
Ludwigstraße,131,einfache Lage,0.976
Ludwigstraße,133,einfache Lage,0.976
Ludwigstraße,135,einfache Lage,0.976
Brandenburger Straße,1,Innenstadt - mittlere Lage,1.1
Brandenburger Straße,2,Innenstadt - gute Lage,1.1
Brandenburger Straße,2A,Kerngebietslage,1.147
Brandenburger Straße,2B,Kerngebietslage,1.147
Brandenburger Straße,3,Innenstadt - mittlere Lage,1.1
Brandenburger Straße,4,Innenstadt - gute Lage,1.1
Brandenburger Straße,11,Innenstadt - mittlere Lage,1.1
Brandenburger Straße,12,Innenstadt - mittlere Lage,1.1
Brandenburger Straße,14,Innenstadt - mittlere Lage,1.1
Brandenburger Straße,16A,Innenstadt - mittlere Lage,1.1
Brandenburger Straße,16B,Innenstadt - mittlere Lage,1.1
Brandenburger Straße,20,Innenstadt - einfache Lage,1.1
Brandenburger Straße,21,Innenstadt - mittlere Lage,1.1
Brandenburger Straße,26,einfache Lage,0.976
Brandenburger Straße,28,einfache Lage,0.976
Brandenburger Straße,30,einfache Lage,0.976
Mecklenburger Straße,1,Innenstadt - einfache Lage,1.1
Eisenbahnstraße,1,mittlere Lage,1.0
Eisenbahnstraße,3,mittlere Lage,1.0
Eisenbahnstraße,4B,mittlere Lage,1.0
Eisenbahnstraße,5,mittlere Lage,1.0
Eisenbahnstraße,6,mittlere Lage,1.0
Eisenbahnstraße,7,mittlere Lage,1.0
Eisenbahnstraße,8,mittlere Lage,1.0
Eisenbahnstraße,9,mittlere Lage,1.0
Eisenbahnstraße,10,mittlere Lage,1.0
Eisenbahnstraße,11,mittlere Lage,1.0
Eisenbahnstraße,12,mittlere Lage,1.0
Eisenbahnstraße,13,mittlere Lage,1.0
Eisenbahnstraße,14,mittlere Lage,1.0
Eisenbahnstraße,15,mittlere Lage,1.0
Eisenbahnstraße,15A,mittlere Lage,1.0
Eisenbahnstraße,16,mittlere Lage,1.0
Eisenbahnstraße,17,mittlere Lage,1.0
Eisenbahnstraße,18,mittlere Lage,1.0
Eisenbahnstraße,18A,mittlere Lage,1.0
Eisenbahnstraße,18B,mittlere Lage,1.0
Eisenbahnstraße,19,mittlere Lage,1.0
Eisenbahnstraße,20,mittlere Lage,1.0
Eisenbahnstraße,21,mittlere Lage,1.0
Eisenbahnstraße,22,mittlere Lage,1.0
Eisenbahnstraße,23,mittlere Lage,1.0
Eisenbahnstraße,25,mittlere Lage,1.0
Eisenbahnstraße,27,mittlere Lage,1.0
Eisenbahnstraße,29,mittlere Lage,1.0
Eisenbahnstraße,30,mittlere Lage,1.0
Eisenbahnstraße,31,mittlere Lage,1.0
Eisenbahnstraße,33,mittlere Lage,1.0
Eisenbahnstraße,35,mittlere Lage,1.0
Eisenbahnstraße,37,mittlere Lage,1.0
Eisenbahnstraße,41,mittlere Lage,1.0
Eisenbahnstraße,43,mittlere Lage,1.0
Eisenbahnstraße,44,mittlere Lage,1.0
Eisenbahnstraße,45,mittlere Lage,1.0
Eisenbahnstraße,46,mittlere Lage,1.0
Eisenbahnstraße,47,mittlere Lage,1.0
Eisenbahnstraße,49,mittlere Lage,1.0
Eisenbahnstraße,50,mittlere Lage,1.0
Eisenbahnstraße,51,mittlere Lage,1.0
Eisenbahnstraße,52,mittlere Lage,1.0
Eisenbahnstraße,53,mittlere Lage,1.0
Eisenbahnstraße,54,mittlere Lage,1.0
Eisenbahnstraße,55,mittlere Lage,1.0
Eisenbahnstraße,56,mittlere Lage,1.0
Eisenbahnstraße,57,mittlere Lage,1.0
Eisenbahnstraße,59,mittlere Lage,1.0
Eisenbahnstraße,61,mittlere Lage,1.0
Eisenbahnstraße,63,mittlere Lage,1.0
Eisenbahnstraße,65,mittlere Lage,1.0
Eisenbahnstraße,66,mittlere Lage,1.0
Eisenbahnstraße,67,mittlere Lage,1.0
Eisenbahnstraße,69,mittlere Lage,1.0
Eisenbahnstraße,71,mittlere Lage,1.0
Eisenbahnstraße,73,mittlere Lage,1.0
Eisenbahnstraße,74,mittlere Lage,1.0
Eisenbahnstraße,75,mittlere Lage,1.0
Eisenbahnstraße,76,mittlere Lage,1.0
Eisenbahnstraße,77,mittlere Lage,1.0
Eisenbahnstraße,78,mittlere Lage,1.0
Eisenbahnstraße,79,mittlere Lage,1.0
Eisenbahnstraße,80,mittlere Lage,1.0
Eisenbahnstraße,81,mittlere Lage,1.0
Eisenbahnstraße,82,mittlere Lage,1.0
Eisenbahnstraße,83,mittlere Lage,1.0
Eisenbahnstraße,84,mittlere Lage,1.0
Eisenbahnstraße,85,mittlere Lage,1.0
Eisenbahnstraße,86,mittlere Lage,1.0
Eisenbahnstraße,87,mittlere Lage,1.0
Eisenbahnstraße,88,mittlere Lage,1.0
Eisenbahnstraße,89,mittlere Lage,1.0
Eisenbahnstraße,90,mittlere Lage,1.0
Eisenbahnstraße,91,mittlere Lage,1.0
Eisenbahnstraße,92,mittlere Lage,1.0
Eisenbahnstraße,93,mittlere Lage,1.0
Eisenbahnstraße,94,mittlere Lage,1.0
Eisenbahnstraße,95,mittlere Lage,1.0
Eisenbahnstraße,96,mittlere Lage,1.0
Eisenbahnstraße,97,mittlere Lage,1.0
Eisenbahnstraße,98,mittlere Lage,1.0
Eisenbahnstraße,99,einfache Lage,0.976
Eisenbahnstraße,100,mittlere Lage,1.0
Eisenbahnstraße,101,einfache Lage,0.976
Eisenbahnstraße,102,mittlere Lage,1.0
Eisenbahnstraße,104,mittlere Lage,1.0
Eisenbahnstraße,106,mittlere Lage,1.0
Eisenbahnstraße,107,einfache Lage,0.976
Eisenbahnstraße,108,mittlere Lage,1.0
Eisenbahnstraße,109,einfache Lage,0.976
Eisenbahnstraße,110,mittlere Lage,1.0
Eisenbahnstraße,111,einfache Lage,0.976
Eisenbahnstraße,111B,einfache Lage,0.976
Eisenbahnstraße,112,mittlere Lage,1.0
Eisenbahnstraße,113,einfache Lage,0.976
Eisenbahnstraße,113B,einfache Lage,0.976
Eisenbahnstraße,114,mittlere Lage,1.0
Eisenbahnstraße,115,einfache Lage,0.976
Eisenbahnstraße,115B,einfache Lage,0.976
Eisenbahnstraße,116,mittlere Lage,1.0
Eisenbahnstraße,117,einfache Lage,0.976
Eisenbahnstraße,118,mittlere Lage,1.0
Eisenbahnstraße,120,mittlere Lage,1.0
Eisenbahnstraße,121,einfache Lage,0.976
Eisenbahnstraße,122,mittlere Lage,1.0
Eisenbahnstraße,123,einfache Lage,0.976
Eisenbahnstraße,124,mittlere Lage,1.0
Eisenbahnstraße,125,einfache Lage,0.976
Eisenbahnstraße,126,mittlere Lage,1.0
Eisenbahnstraße,127,einfache Lage,0.976
Eisenbahnstraße,128,mittlere Lage,1.0
Eisenbahnstraße,128B,mittlere Lage,1.0
Eisenbahnstraße,129,einfache Lage,0.976
Eisenbahnstraße,130,mittlere Lage,1.0
Eisenbahnstraße,131,einfache Lage,0.976
Eisenbahnstraße,131A,einfache Lage,0.976
Eisenbahnstraße,131B,einfache Lage,0.976
Eisenbahnstraße,133,einfache Lage,0.976
Eisenbahnstraße,135,einfache Lage,0.976
Eisenbahnstraße,136,mittlere Lage,1.0
Eisenbahnstraße,139,einfache Lage,0.976
Eisenbahnstraße,141,einfache Lage,0.976
Eisenbahnstraße,141A,einfache Lage,0.976
Eisenbahnstraße,142,einfache Lage,0.976
Eisenbahnstraße,143,einfache Lage,0.976
Eisenbahnstraße,144,einfache Lage,0.976
Eisenbahnstraße,145,einfache Lage,0.976
Eisenbahnstraße,146,einfache Lage,0.976
Eisenbahnstraße,147,einfache Lage,0.976
Eisenbahnstraße,148,einfache Lage,0.976
Eisenbahnstraße,149,einfache Lage,0.976
Eisenbahnstraße,150,einfache Lage,0.976
Eisenbahnstraße,151,einfache Lage,0.976
Eisenbahnstraße,152,einfache Lage,0.976
Eisenbahnstraße,154,einfache Lage,0.976
Eisenbahnstraße,155,einfache Lage,0.976
Eisenbahnstraße,156,einfache Lage,0.976
Eisenbahnstraße,157,einfache Lage,0.976
Eisenbahnstraße,158,einfache Lage,0.976
Eisenbahnstraße,159,einfache Lage,0.976
Eisenbahnstraße,161,einfache Lage,0.976
Eisenbahnstraße,162,einfache Lage,0.976
Eisenbahnstraße,164,einfache Lage,0.976
Eisenbahnstraße,166,einfache Lage,0.976
Eisenbahnstraße,168,einfache Lage,0.976
Eisenbahnstraße,170,einfache Lage,0.976
Eisenbahnstraße,171,einfache Lage,0.976
Eisenbahnstraße,172,einfache Lage,0.976
Eisenbahnstraße,172A,einfache Lage,0.976
Eisenbahnstraße,172B,einfache Lage,0.976
Eisenbahnstraße,173,mittlere Lage,1.0
Eisenbahnstraße,174,einfache Lage,0.976
Eisenbahnstraße,175,mittlere Lage,1.0
Eisenbahnstraße,175A,mittlere Lage,1.0
Eisenbahnstraße,176,einfache Lage,0.976
Eisenbahnstraße,177,mittlere Lage,1.0
Eisenbahnstraße,178,einfache Lage,0.976
Eisenbahnstraße,179,mittlere Lage,1.0
Eisenbahnstraße,180,einfache Lage,0.976
Eisenbahnstraße,181,mittlere Lage,1.0
Eisenbahnstraße,182,einfache Lage,0.976
Eisenbahnstraße,183,mittlere Lage,1.0
Eisenbahnstraße,185,mittlere Lage,1.0
Eisenbahnstraße,187,mittlere Lage,1.0
Eisenbahnstraße,189,mittlere Lage,1.0
Hermann-Liebmann-Straße,5,mittlere Lage,1.0
Hermann-Liebmann-Straße,6,mittlere Lage,1.0
Hermann-Liebmann-Straße,7,mittlere Lage,1.0
Hermann-Liebmann-Straße,8,mittlere Lage,1.0
Hermann-Liebmann-Straße,9,mittlere Lage,1.0
Hermann-Liebmann-Straße,10,mittlere Lage,1.0
Hermann-Liebmann-Straße,12,mittlere Lage,1.0
Hermann-Liebmann-Straße,14,mittlere Lage,1.0
Hermann-Liebmann-Straße,16,mittlere Lage,1.0
Hermann-Liebmann-Straße,18,mittlere Lage,1.0
Hermann-Liebmann-Straße,20,mittlere Lage,1.0
Hermann-Liebmann-Straße,21,gute Lage,1.051
Hermann-Liebmann-Straße,22,mittlere Lage,1.0
Hermann-Liebmann-Straße,23,gute Lage,1.051
Hermann-Liebmann-Straße,24,mittlere Lage,1.0
Hermann-Liebmann-Straße,25,gute Lage,1.051
Hermann-Liebmann-Straße,26,mittlere Lage,1.0
Hermann-Liebmann-Straße,29,gute Lage,1.051
Hermann-Liebmann-Straße,29A,gute Lage,1.051
Hermann-Liebmann-Straße,29B,gute Lage,1.051
Hermann-Liebmann-Straße,31,gute Lage,1.051
Hermann-Liebmann-Straße,35,gute Lage,1.051
Hermann-Liebmann-Straße,37,gute Lage,1.051
Hermann-Liebmann-Straße,39,mittlere Lage,1.0
Hermann-Liebmann-Straße,41,mittlere Lage,1.0
Hermann-Liebmann-Straße,42,mittlere Lage,1.0
Hermann-Liebmann-Straße,43,mittlere Lage,1.0
Hermann-Liebmann-Straße,44,mittlere Lage,1.0
Hermann-Liebmann-Straße,46,mittlere Lage,1.0
Hermann-Liebmann-Straße,48,mittlere Lage,1.0
Hermann-Liebmann-Straße,50,mittlere Lage,1.0
Hermann-Liebmann-Straße,52,mittlere Lage,1.0
Hermann-Liebmann-Straße,67,gute Lage,1.051
Hermann-Liebmann-Straße,73,mittlere Lage,1.0
Hermann-Liebmann-Straße,75,mittlere Lage,1.0
Hermann-Liebmann-Straße,78,mittlere Lage,1.0
Hermann-Liebmann-Straße,79,mittlere Lage,1.0
Hermann-Liebmann-Straße,80,mittlere Lage,1.0
Hermann-Liebmann-Straße,82,mittlere Lage,1.0
Hermann-Liebmann-Straße,83,mittlere Lage,1.0
Hermann-Liebmann-Straße,84,mittlere Lage,1.0
Hermann-Liebmann-Straße,85,mittlere Lage,1.0
Hermann-Liebmann-Straße,86,mittlere Lage,1.0
Hermann-Liebmann-Straße,87,mittlere Lage,1.0
Hermann-Liebmann-Straße,88,mittlere Lage,1.0
Hermann-Liebmann-Straße,89,mittlere Lage,1.0
Hermann-Liebmann-Straße,90,mittlere Lage,1.0
Hermann-Liebmann-Straße,92,mittlere Lage,1.0
Hermann-Liebmann-Straße,93,mittlere Lage,1.0
Hermann-Liebmann-Straße,94,einfache Lage,0.976
Hermann-Liebmann-Straße,95,mittlere Lage,1.0
Hermann-Liebmann-Straße,96,mittlere Lage,1.0
Hermann-Liebmann-Straße,98,mittlere Lage,1.0
Hermann-Liebmann-Straße,99,mittlere Lage,1.0
Hermann-Liebmann-Straße,101,mittlere Lage,1.0
Hermann-Liebmann-Straße,103,mittlere Lage,1.0
Hermann-Liebmann-Straße,105,mittlere Lage,1.0
Hermann-Liebmann-Straße,108,einfache Lage,0.976
Kohlgartenstraße,3,mittlere Lage,1.0
Kohlgartenstraße,9,mittlere Lage,1.0
Kohlgartenstraße,11,einfache Lage,0.976
Kohlgartenstraße,13,einfache Lage,0.976
Kohlgartenstraße,15,mittlere Lage,1.0
Kohlgartenstraße,17,mittlere Lage,1.0
Kohlgartenstraße,18,mittlere Lage,1.0
Kohlgartenstraße,19,mittlere Lage,1.0
Kohlgartenstraße,20,mittlere Lage,1.0
Kohlgartenstraße,21,mittlere Lage,1.0
Kohlgartenstraße,24,mittlere Lage,1.0
Kohlgartenstraße,24A,mittlere Lage,1.0
Kohlgartenstraße,26,mittlere Lage,1.0
Kohlgartenstraße,28,mittlere Lage,1.0
Kohlgartenstraße,31,mittlere Lage,1.0
Kohlgartenstraße,31A,mittlere Lage,1.0
Kohlgartenstraße,31B,mittlere Lage,1.0
Kohlgartenstraße,33,mittlere Lage,1.0
Kohlgartenstraße,35,mittlere Lage,1.0
Kohlgartenstraße,37,mittlere Lage,1.0
Kohlgartenstraße,38,mittlere Lage,1.0
Kohlgartenstraße,39,mittlere Lage,1.0
Kohlgartenstraße,39A,mittlere Lage,1.0
Kohlgartenstraße,39B,mittlere Lage,1.0
Kohlgartenstraße,40,mittlere Lage,1.0
Kohlgartenstraße,42,mittlere Lage,1.0
Kohlgartenstraße,43,mittlere Lage,1.0
Kohlgartenstraße,44,mittlere Lage,1.0
Kohlgartenstraße,45,mittlere Lage,1.0
Kohlgartenstraße,45A,mittlere Lage,1.0
Kohlgartenstraße,46,mittlere Lage,1.0
Kohlgartenstraße,47,mittlere Lage,1.0
Kohlgartenstraße,48,mittlere Lage,1.0
Kohlgartenstraße,48A,mittlere Lage,1.0
Kohlgartenstraße,49,mittlere Lage,1.0
Kohlgartenstraße,50,mittlere Lage,1.0
Kohlgartenstraße,50A,mittlere Lage,1.0
Kohlgartenstraße,51,mittlere Lage,1.0
Kohlgartenstraße,52,mittlere Lage,1.0
Kohlgartenstraße,52A,mittlere Lage,1.0
Kohlgartenstraße,52B,mittlere Lage,1.0
Kohlgartenstraße,54,mittlere Lage,1.0
Kohlgartenstraße,54A,mittlere Lage,1.0
Kohlgartenstraße,55,mittlere Lage,1.0
Kohlgartenstraße,56,mittlere Lage,1.0
Kohlgartenstraße,57,mittlere Lage,1.0
Kohlgartenstraße,58,mittlere Lage,1.0
Kohlgartenstraße,61,mittlere Lage,1.0
Kohlgartenstraße,63,mittlere Lage,1.0
Kohlgartenstraße,65,mittlere Lage,1.0
Kohlgartenstraße,67,mittlere Lage,1.0
Kohlgartenstraße,69,mittlere Lage,1.0
Kohlgartenstraße,71,mittlere Lage,1.0
Rosa-Luxemburg-Straße,1,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,2,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,2A,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,3,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,4,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,5,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,6,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,7,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,8,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,9,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,10,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,11,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,12,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,13,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,14,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,15,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,15A,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,15B,Innenstadt - gute Lage,1.1
Rosa-Luxemburg-Straße,15C,Innenstadt - gute Lage,1.1
Rosa-Luxemburg-Straße,15D,Innenstadt - gute Lage,1.1
Rosa-Luxemburg-Straße,15E,Innenstadt - gute Lage,1.1
Rosa-Luxemburg-Straße,15F,Innenstadt - gute Lage,1.1
Rosa-Luxemburg-Straße,16,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,17,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,17A,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,18,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,19,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,20,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,21,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,23,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,25,Innenstadt - gute Lage,1.1
Rosa-Luxemburg-Straße,27,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,29,Innenstadt - gute Lage,1.1
Rosa-Luxemburg-Straße,30,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,32,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,35,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,36,mittlere Lage,1.0
Rosa-Luxemburg-Straße,37,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,38,mittlere Lage,1.0
Rosa-Luxemburg-Straße,39,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,40,mittlere Lage,1.0
Rosa-Luxemburg-Straße,41,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,43,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,45,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,45A,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,46,mittlere Lage,1.0
Rosa-Luxemburg-Straße,48,mittlere Lage,1.0
Rosa-Luxemburg-Straße,48A,mittlere Lage,1.0
Rosa-Luxemburg-Straße,48B,mittlere Lage,1.0
Rosa-Luxemburg-Straße,49,Innenstadt - mittlere Lage,1.1
Rosa-Luxemburg-Straße,50,mittlere Lage,1.0
Rosa-Luxemburg-Straße,52,mittlere Lage,1.0
Rosa-Luxemburg-Straße,54,mittlere Lage,1.0
Rosa-Luxemburg-Straße,56,mittlere Lage,1.0
Rosa-Luxemburg-Straße,58,mittlere Lage,1.0
Rosa-Luxemburg-Straße,60,mittlere Lage,1.0
Rosa-Luxemburg-Straße,62,mittlere Lage,1.0
Rosa-Luxemburg-Straße,64,mittlere Lage,1.0
Rosa-Luxemburg-Straße,72,einfache Lage,0.976
Reudnitzer Straße,1,Innenstadt - gute Lage,1.1
Reudnitzer Straße,2,Innenstadt - gute Lage,1.1
Reudnitzer Straße,4,Innenstadt - gute Lage,1.1
Reudnitzer Straße,7,Innenstadt - gute Lage,1.1
Reudnitzer Straße,11,Innenstadt - gute Lage,1.1
Reudnitzer Straße,13,Innenstadt - gute Lage,1.1
Dohnanyistraße,1,Innenstadt - gute Lage,1.1
Dohnanyistraße,2,Innenstadt - gute Lage,1.1
Dohnanyistraße,2A,Innenstadt - gute Lage,1.1
Dohnanyistraße,2B,Innenstadt - gute Lage,1.1
Dohnanyistraße,3,Innenstadt - gute Lage,1.1
Dohnanyistraße,4,Innenstadt - gute Lage,1.1
Dohnanyistraße,5,Innenstadt - gute Lage,1.1
Dohnanyistraße,6,Innenstadt - gute Lage,1.1
Dohnanyistraße,7,Innenstadt - mittlere Lage,1.1
Dohnanyistraße,9,Innenstadt - mittlere Lage,1.1
Dohnanyistraße,11,Innenstadt - mittlere Lage,1.1
Dohnanyistraße,13,Innenstadt - mittlere Lage,1.1
Dohnanyistraße,15,Innenstadt - mittlere Lage,1.1
Dohnanyistraße,16,Innenstadt - gute Lage,1.1
Dohnanyistraße,18,Innenstadt - gute Lage,1.1
Dohnanyistraße,20,Innenstadt - gute Lage,1.1
Dohnanyistraße,22,Innenstadt - gute Lage,1.1
Dohnanyistraße,24,Innenstadt - gute Lage,1.1
Dohnanyistraße,26,Innenstadt - gute Lage,1.1
Dohnanyistraße,28,Innenstadt - gute Lage,1.1
Dohnanyistraße,30,Innenstadt - gute Lage,1.1
Hofmeisterstraße,1,Innenstadt - gute Lage,1.1
